Sample_ID,Date_Collected,Collected_By,Country,State,City,Subway/Bus/Station,Description,Line(Station Only),Average_Ridership,Latitude,Longitude,Object_Swabbed,Surface_Material,Temperature ℃,Collection_Time,,,
5-3-1,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Straussberger Platz ,,,52.5167008,13.4407376,Rail,Metal,23.5,9:32:00 AM,,,
5-3-2,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Straussberger Platz ,,,52.5167008,13.4407376,Ticketing Machine ,Plastic,23.4,9:32:27 AM,,,
5-3-3,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_car,Straussberger Platz ,,,52.5167008,13.4407376,Ceiling Rail,Plastic,23.5,9:33:25 AM,,,
5-4-1,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Weberwiese,,,52.5167008,13.4407376,Rail,Plastic,24.2,9:32:54 AM,,,
5-4-2,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Weberwiese ,,,52.5167008,13.4407376,Ticketing Machine ,Metal,23.9,9:32:06 AM,,,
5-4-3,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_car,Weberwiese ,,,52.512626,13.4759983,Ceiling Rail,Plastic,23.9,9:33:52 AM,,,
5-5-1,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Frankfurter Tor ,,,52.512626,13.4759983,Rail,Metal,24.1,9:32:09 AM,,,
5-5-2,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Frankfurter Tor ,,,52.512626,13.4759983,Ticketing Machine ,Plastic,24,9:32:57 AM,,,
5-5-3,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_car,Frankfurter Tor ,,,52.5044752,13.5108887,Ceiling Rail,Plastic,24,9:32:11 AM,,,
5-6-1,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Samariterstrasse,,,52.512626,13.4759983,Rail,Wood,25.5,9:33:28 AM,,,
5-6-2,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Samariterstrasse ,,,52.515238,13.4680932,Ticketing Machine ,Plastic,24.4,9:32:14 AM,,,
5-6-3,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_car,Samariterstrasse ,,,52.510608,13.4904944,Ceiling Rail,Plastic,24.5,9:32:22 AM,,,
5-7-1,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Frankfurter Allee,,,52.513851,13.4746866,Rail,Metal,24.9,9:33:00 AM,,,
5-7-2,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Frankfurter Allee ,,,52.5139603,13.4749359,Ticketing Machine ,Plastic,25,9:32:17 AM,,,
5-7-3,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_car,Frankfurter Allee ,,,52.510608,13.4904944,Ceiling Rail,Plastic,25.4,9:33:57 AM,,,
5-8-1,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Magdalenenstrasse,,,52.510608,13.4904944,Rail,Metal,25.7,9:32:19 AM,,,
5-8-2,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Magdalenenstrasse ,,,52.510608,13.4904944,Ticketing Machine ,Plastic,25.6,9:33:03 AM,,,
5-8-3,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_car,Magdalenenstrasse ,,,52.510608,13.4904944,Ceiling Rail,Plastic,25.5,9:33:31 AM,,,
5-9-1,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Lichtenberg,,,52.510608,13.4904944,Rail,Plastic,25.3,9:33:06 AM,,,
5-9-2,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_station,Lichtenberg ,,,52.510608,13.4904944,Ticketing Machine ,Metal,25.1,9:32:32 AM,,,
5-9-3,7/11/16,Lennard Epping,Germany,NA,Berlin,subway_car,Lichtenberg ,,,52.512626,13.4759983,Ceiling Rail,Plastic,24.8,9:33:55 AM,,,
55-1-1,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_station,Brandenburger Tor ,,,52.51648372,13.38008419,Rail,Metal,21.3,10:24:19 AM,,,
55-1-2,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_station,Brandenburger Tor ,,,52.51644773,13.38015455,Ticketing Machine ,Plastic,20.4,10:23:27 AM,,,
55-1-3,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_car,Brandenburger Tor ,,,52.51644773,13.38015455,Ceiling Rail,Plastic,20.3,10:23:35 AM,,,
55-2-1,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_station,Bundestag ,,,52.51972995,13.37279463,Rail,Metal,21,10:23:32 AM,,,
55-2-2,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_station,Bundestag ,,,52.51971197,13.37284679,Ticketing Machine ,Plastic,20.9,10:25:04 AM,,,
55-2-3,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_car,Bundestag ,,,52.51971197,13.37284679,Ceiling Rail,Plastic,20.8,10:24:22 AM,,,
55-3-1,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_station,Hauptbahnhof ,,,52.52558728,13.36884242,Rail,Metal,20.9,10:24:40 AM,,,
55-3-2,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_station,Hauptbahnhof ,,,52.52558728,13.36884242,Ticketing Machine ,Plastic,21,10:23:29 AM,,,
55-3-3,8/2/16,Lennard Epping,Germany,NA,Berlin,subway_car,Hauptbahnhof ,,,52.52558728,13.36884242,Ceiling Rail,Plastic,20.9,10:24:24 AM,,,
6-17-1,8/8/16,Lennard Epping,Germany,NA,Berlin,subway_station,Franz√∂sische Strasse ,,,52.5142216,13.3893175,Rail,Metal,23,7:45:14 AM,,,
6-17-3,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_car,Franz√∂sische Strasse ,,,52.4952742,13.3880766,Ticketing Machine ,Metal,24.1,7:49:48 AM,,,
6-18-1,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Stadtmitte,,,52.5078992,13.3904319,Ceiling Rail,Metal,25.4,7:49:19 AM,,,
6-18-2,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Stadtmitte ,,,52.5101946,13.3881788,Rail,Plastic,25.3,7:50:05 AM,,,
6-18-3,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_car,Stadtmitte ,,,52.4955371,13.3857897,Ticketing Machine ,Plastic,25.3,7:50:13 AM,,,
6-19-1,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Kochstrasse ,,,52.50540332,13.39071623,Ceiling Rail,Metal,25.9,7:49:22 AM,,,
6-19-2,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Kochstrasse ,,,52.5078992,13.3904319,Rail,Plastic,25.5,7:49:51 AM,,,
6-19-3,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_car,Kochstrasse ,,,52.4649586,13.3861834,Ticketing Machine ,Metal,25.5,7:49:24 AM,,,
6-20-1,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_station,Hallesches Tor,,,52.50447745,13.39302372,Ceiling Rail,Plastic,25.5,8:49:31 AM,,,
6-20-2,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_station,Hallesches Tor,,,52.49947228,13.39165921,Rail,Plastic,25.5,8:49:35 AM,,,
6-20-3,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_car,Hallesches Tor ,,,52.47662717,13.38490325,Ticketing Machine ,Metal,25.1,8:49:33 AM,,,
6-22-1,6/21/16,Lennard Epping,Germany,NA,Berlin,,Platz der Luftbr√ºcke ,,,52.47663454,13.38490329,Ceiling Rail,Wood,25.1,8:49:36 AM,,,
6-22-2,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_station,Platz der Luftbr√ºcke ,,,52.47663313,13.3849033,Rail,Plastic,25.1,8:49:31 AM,,,
6-22-3,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_car,Platz der Luftbr√ºcke ,,,52.50447064,13.39304161,Ticketing Machine ,Metal,25.3,8:49:35 AM,,,
6-23-1,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_station,Paradestrasse,,,52.47663313,13.3849033,Ceiling Rail,Metal,23.8,8:49:30 AM,,,
6-23-2,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_station,Paradestrasse,,,52.47663313,13.3849033,Rail,Plastic,24.1,8:49:33 AM,,,
6-23-3,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_car,Paradestrasse ,,,52.49176582,13.38592728,Ticketing Machine ,Metal,24.3,8:49:29 AM,,,
6-24-1,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_station,Tempelhof ,,,52.47205672,13.38518726,Ceiling Rail,Wood,19.3,8:49:28 AM,,,
6-24-2,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_station,Tempelhof ,,,52.47663313,13.3849033,Rail,Plastic,20.5,8:49:28 AM,,,
6-24-3,6/21/16,Lennard Epping,Germany,NA,Berlin,subway_car,Tempelhof ,,,52.4495354,13.38490091,Ticketing Machine ,Metal,21.9,8:49:36 AM,,,
6-25-1,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Alt-Tempelhof ,,,52.4652213,13.3838986,Ceiling Rail,Plastic,26.3,7:49:27 AM,,,
6-25-2,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Alt-Tempelhof ,,,52.4652213,13.3838986,Rail,Plastic,26.1,7:49:54 AM,,,
6-25-3,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_car,Alt-Tempelhof ,,,52.4468446,13.3873982,Ticketing Machine ,,26.1,7:49:30 AM,,,
6-26-1,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Kaiserin-Augusta-Strasse,,,52.4468446,13.3873982,Ceiling Rail,Plastic,26.7,7:50:08 AM,,,
6-26-2,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Kaiserin-Augusta-Strasse ,,,52.4468446,13.3873982,Rail,Metal,26.4,7:49:32 AM,,,
6-26-3,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Kaiserin-Augusta-Strasse ,,,52.4468446,13.3873982,Ticketing Machine ,Plastic,27.2,7:49:57 AM,,,
6-27-1,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Ullsteinstrasse,,,52.45313297,13.38436186,Ceiling Rail,Metal,27.5,7:49:35 AM,,,
6-27-2,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Ullsteinstrasse ,,,52.4468446,13.3873982,Rail,Plastic,27.6,7:50:33 AM,,,
6-27-3,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_car,Ullsteinstrasse ,,,52.4468446,13.3873982,Ticketing Machine ,Metal,27,7:49:38 AM,,,
6-28-1,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Westphalweg ,,,52.4468446,13.3873982,Ceiling Rail,Wood,27.2,7:50:00 AM,,,
6-28-2,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Westphalweg ,,,52.4468446,13.3873982,Rail,Plastic,26.8,7:49:41 AM,,,
6-28-3,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_car,Westphalweg ,,,52.4460394,13.3855539,Ticketing Machine ,Metal,26.8,7:49:46 AM,,,
6-29-1,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Alt-Mariendorf,,,52.4468446,13.3873982,Ceiling Rail,Plastic,26.9,7:50:11 AM,,,
6-29-2,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Alt-Mariendorf ,,,52.4468446,13.3873982,Rail,Metal,26.9,7:49:43 AM,,,
6-29-3,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_car,Alt-Mariendorf ,,,52.4468446,13.3873982,Ticketing Machine ,Metal,26.9,7:50:03 AM,,,
7-17-2,8/9/16,Lennard Epping,Germany,NA,Berlin,subway_station,Franz√∂sische Strasse ,,,52.5188095,13.3900073,Ceiling Rail,Plastic,23.1,7:49:16 AM,,,
7-22-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Kleistpark ,,,52.4928756,13.3689764,Rail,Metal,,12:46:10 PM,,,
7-23-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Yorkstrasse ,,,52.4891634,13.3555985,Ticketing Machine ,Plastic,,12:47:33 PM,,,
7-23-2,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Yorkstrasse ,,,52.4891634,13.3555985,Ceiling Rail,Metal,,12:46:13 PM,,,
7-23-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Yorkstrasse ,,,52.5030556,13.4688953,Rail,Plastic,,12:47:06 PM,,,
7-25-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Mehringdamm ,,,52.4920215,13.3927563,Ticketing Machine ,Metal,,12:46:15 PM,,,
7-25-2,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Mehringdamm ,,,52.4920215,13.3927563,Ceiling Rail,Plastic,,12:47:25 PM,,,
7-25-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Mehringdamm ,,,52.4862312,13.4135831,Rail,Plastic,,12:46:18 PM,,,
7-26-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Gneisenaustrasse,,,52.4918111,13.3945858,Ticketing Machine ,Plastic,,12:46:20 PM,,,
7-26-2,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Gneisenaustrasse ,,,52.4918111,13.3945858,Ceiling Rail,Plastic,,12:47:09 PM,,,
7-26-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Gneisenaustrasse ,,,52.4478086,13.3407493,Rail,Plastic,,12:47:39 PM,,,
7-27-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Suedstern ,,,52.4862312,13.4135831,Ticketing Machine ,Metal,,12:46:23 PM,,,
7-27-2,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Suedstern ,,,52.4862312,13.4135831,Ceiling Rail,Plastic,,12:47:11 PM,,,
7-27-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Suedstern ,,,52.4920884,13.4029529,Rail,Plastic,,12:46:25 PM,,,
7-29-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Rathaus Neukoelln,,,52.482175,13.433205,Ticketing Machine ,Metal,,12:47:28 PM,,,
7-29-2,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Rathaus Neukoelln ,,,52.477878,13.4389438,Ceiling Rail,Plastic,,12:47:14 PM,,,
7-29-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Rathaus Neukoelln ,,,52.4667714,13.4469842,Rail,Plastic,,12:46:31 PM,,,
7-30-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Karl-Marx-Strasse,,,52.47713586,13.43889291,Ticketing Machine ,Metal,,12:46:28 PM,,,
7-30-2,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Karl-Marx-Strasse ,,,52.4773204,13.438696,Ceiling Rail,Plastic,,12:47:36 PM,,,
7-30-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Karl-Marx-Strasse ,,,52.4667714,13.4469842,Rail,Metal,,12:46:34 PM,,,
7-31-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Neukoelln ,,,52.46946149,13.44206712,Ticketing Machine ,Metal,,12:47:17 PM,,,
7-31-2,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Neukoelln ,,,52.4694504,13.4425258,Ceiling Rail,Plastic,,12:46:36 PM,,,
7-31-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Neukoelln ,,,52.4370187,13.4549665,Rail,Plastic,,12:47:31 PM,,,
7-32-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Grenzallee,,,52.4667714,13.4469842,Ticketing Machine ,Metal,,12:46:39 PM,,,
7-32-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Grenzallee ,,,52.4370941,13.4483131,Ceiling Rail,Metal,,12:47:19 PM,,,
7-33-1,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Blaschkoallee ,,,52.4524277,13.4494523,Rail,Wood,,12:47:00 PM,,,
7-33-2,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_station,Blaschkoallee ,,,52.4388338,13.453933,Ticketing Machine ,Plastic,,12:47:22 PM,,,
7-33-3,6/20/16,Lennard Epping,Germany,NA,Berlin,subway_car,Blaschkoallee ,,,52.4370941,13.4483131,Ceiling Rail,Plastic,,12:47:03 PM,,,
7-34-1,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Parchim Allee ,,,52.44538966,13.44977231,Rail,Metal,25.8,10:52:22 AM,,,
7-34-2,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Parchim Allee ,,,52.44548637,13.44983191,Ticketing Machine ,Plastic,25.8,10:52:39 AM,,,
7-34-3,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_car,Parchim Allee ,,,52.44548637,13.44983191,Ceiling Rail,Plastic,25.7,10:52:29 AM,,,
7-35-1,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Britz-Sued,,,52.43849332,13.44793531,Rail,Metal,26,10:52:25 AM,,,
7-35-2,6/30/16,Lennard Epping,Germany,NA,Berlin,subway_station,Britz-Sued ,,,52.43846517,13.44805117,Ticketing Machine ,,25.8,9:14:05 PM,,,
7-35-3,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_car,Britz-Sued ,,,52.43846517,13.44805117,Ceiling Rail,Plastic,25.8,10:52:30 AM,,,
7-36-1,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Johannisthaler Chaussee,,,52.42939841,13.45354105,Rail,Metal,25.9,10:52:27 AM,,,
7-36-2,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Johannisthaler Chaussee ,,,52.42946148,13.45342287,Ticketing Machine ,Plastic,26.1,10:52:42 AM,,,
7-36-3,6/30/16,Lennard Epping,Germany,NA,Berlin,subway_car,Johannisthaler Chaussee ,,,52.42946148,13.45342287,Ceiling Rail,,26.2,9:14:59 PM,,,
7-37-1,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Lipschitzallee ,,,52.42464338,13.46282404,Rail,Metal,26.4,10:52:31 AM,,,
7-37-2,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Lipschitzallee ,,,52.42464338,13.46282404,Ticketing Machine ,,26.7,10:52:44 AM,,,
7-37-3,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_car,Lipschitzallee ,,,52.42464338,13.46282404,Ceiling Rail,Plastic,26.7,10:52:32 AM,,,
7-38-1,6/30/16,Lennard Epping,Germany,NA,Berlin,subway_station,Wutzkyallee,,,52.42327307,13.4736379,Rail,Metal,27.2,9:14:08 PM,,,
7-38-2,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Wutzkyallee ,,,52.42372866,13.47386254,Ticketing Machine ,Plastic,27,10:52:35 AM,,,
7-38-3,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_car,Wutzkyallee ,,,52.42372866,13.47386254,Ceiling Rail,Plastic,27,10:52:46 AM,,,
7-39-1,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Zwickauer Damm ,,,52.42316808,13.48397073,Rail,Metal,27.2,10:52:34 AM,,,
7-39-2,6/30/16,Lennard Epping,Germany,NA,Berlin,subway_station,Zwickauer Damm ,,,52.42317244,13.48390918,Ticketing Machine ,,27.6,9:15:27 PM,,,
7-39-3,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_car,Zwickauer Damm ,,,52.42317244,13.48390918,Ceiling Rail,Plastic,27.3,10:52:37 AM,,,
7-40-1,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Rudow ,,,52.41578784,13.49638701,Rail,Plastic,27.7,10:52:49 AM,,,
7-40-2,6/24/16,Lennard Epping,Germany,NA,Berlin,subway_station,Rudow ,,,52.41578784,13.49638701,Ticketing Machine ,Metal,27.8,10:52:37 AM,,,
7-40-3,6/30/16,Lennard Epping,Germany,NA,Berlin,subway_car,Rudow ,,,52.41578784,13.49638701,Ceiling Rail,,27.5,9:14:11 PM,,,
CSD16-MRS-0001,6/20/16,Christelle,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.28856912,5.397733495,Turnstile or Alternatives,Metal,25,10:04:00 AM,,,
CSD16-MRS-0002,6/20/16,Julien,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.29032652,5.399608612,Turnstile or Alternatives,Stainless Steel,25,11:26:00 AM,,,
CSD16-MRS-0003,6/20/16,Julien,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.29082632,5.399265289,Turnstile or Alternatives,Other,25,11:25:00 AM,,,
CSD16-MRS-0004,6/20/16,Christelle,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.28845224,5.398578644,Ticket kiosks,Metal,25.1,10:00:00 AM,,,
CSD16-MRS-0005,6/20/16,Sebastien,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.2904914,5.399027,Ticket kiosks,Metal,25,11:10:00 AM,,,
CSD16-MRS-0006,6/20/16,Julien,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.28920196,5.398750305,Ticket kiosks,Metal,25,11:26:00 AM,,,
CSD16-MRS-0007,6/20/16,Sebastien,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.29076385,5.399672985,Handrail escalator,Plastic,24,9:36:00 AM,,,
CSD16-MRS-0008,6/20/16,Christelle,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.28895205,5.398750305,Handrail,Stainless Steel,25,11:25:00 AM,,,
CSD16-MRS-0009,6/20/16,Sebastien,France,NA,Marseille,subway_station,Station Timone,Line 1,,43.2904914,5.399027,Handrail escalator,Plastic,25,11:11:00 AM,,,
CSD16-MRS-0010,6/20/16,Nico,France,NA,Marseille,subway_car,Station Timone,Line 1,,43.29070137,5.399436951,Pole,Plastic,29,9:54:00 AM,,,
CSD16-MRS-0011,6/20/16,Julien,France,NA,Marseille,subway_car,Station Timone,Line 1,,43.2904914,5.399027,Center seat,Plastic,29,11:10:00 AM,,,
CSD16-MRS-0012,6/20/16,Christelle,France,NA,Marseille,subway_car,Station Timone,Line 1,,43.28856912,5.397733495,Seat near door,Plastic,29,10:00:00 AM,,,
CSD16-MRS-0013,6/20/16,Nico,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.30376906,5.42430568,Turnstile or Alternatives,Metal,28,10:13:00 AM,,,
CSD16-MRS-0014,6/20/16,Christelle,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.3041119,5.42230522,Turnstile or Alternatives,Metal,25.4,10:17:00 AM,,,
CSD16-MRS-0015,6/20/16,Sebastien,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.303375,5.4258667,Turnstile or Alternatives,Plastic,27.8,10:16:00 AM,,,
CSD16-MRS-0146,6/20/16,Julien,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.30366237,5.42406039,Ticket kiosks,Metal,28,11:11:00 AM,,,
CSD16-MRS-0017,6/20/16,Julien,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.303375,5.4258667,Ticket kiosks,Metal,29.4,10:00:00 AM,,,
CSD16-MRS-0018,6/20/16,Sebastien,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.30366237,5.42406039,Ticket kiosks,Metal,29.4,11:11:00 AM,,,
CSD16-MRS-0019,6/20/16,Nico,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.30734863,5.418319702,Handrail escalator,Plastic,29.4,9:53:00 AM,,,
CSD16-MRS-0020,6/20/16,Julien,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.30366237,5.42406039,Handrail,Stainless Steel,29.4,9:56:00 AM,,,
CSD16-MRS-0021,6/20/16,Nico,France,NA,Marseille,subway_station,La Fourragère,Line 1,,43.30366237,5.42406039,Handrail,Plastic,27.8,11:11:00 AM,,,
CSD16-MRS-0022,6/20/16,Julien,France,NA,Marseille,subway_car,La Fourragère,Line 1,,43.2958319,5.4261941,Pole,Plastic,30,11:16:00 AM,,,
CSD16-MRS-0023,6/20/16,Christelle,France,NA,Marseille,subway_car,La Fourragère,Line 1,,43.2904914,5.399027,Not recorded (there is maybe a picture in GISCloud),Plastic,30.5,Not recorded,,,
CSD16-MRS-0024,6/20/16,Christelle,France,NA,Marseille,subway_car,La Fourragère,Line 1,,43.30373753,5.424211929,Seat near door,Plastic,30.5,10:45:00 AM,,,
CSD16-MRS-0025,6/20/16,Christelle,France,NA,Marseille,subway_station,Castellane,Line 1,,43.28915277,5.384489216,Turnstile or Alternatives,Not recorded,30,10:48:00 AM,,,
CSD16-MRS-0026,6/20/16,Christelle,France,NA,Marseille,subway_station,Castellane,Line 1,,43.29009496,5.383526764,Turnstile or Alternatives,Not recorded,30,10:58:00 AM,,,
CSD16-MRS-0027,6/20/16,Sebastien,France,NA,Marseille,subway_station,Castellane,Line 1,,43.2858708,5.383894,Turnstile or Alternatives,Plastic,29.6,11:02:00 AM,,,
CSD16-MRS-0028,6/20/16,Sebastien,France,NA,Marseille,subway_station,Castellane,Line 1,,43.2854675,5.3842739,Ticket kiosks,Metal,30,10:51:00 AM,,,
CSD16-MRS-0029,6/20/16,Julien,France,NA,Marseille,subway_station,Castellane,Line 1,,43.2854675,5.3842739,Ticket kiosks,Metal,30,11:11:00 AM,,,
CSD16-MRS-0030,6/20/16,Julien,France,NA,Marseille,subway_station,Castellane,Line 1,,43.2854675,5.3842739,Ticket kiosks,Metal,30,11:11:00 AM,,,
CSD16-MRS-0031,6/20/16,Julien,France,NA,Marseille,subway_station,Castellane,Line 1,,43.2854675,5.3842739,Handrail,Metal,30,11:11:00 AM,,,
CSD16-MRS-0032,6/20/16,Nico,France,NA,Marseille,subway_station,Castellane,Line 1,,43.2854675,5.3842739,Handrail,Metal,30,11:17:00 AM,,,
CSD16-MRS-0033,6/20/16,Nico,France,NA,Marseille,subway_station,Castellane,Line 1,,43.2854675,5.3842739,Handrail,Stainless Steel,30,11:16:00 AM,,,
CSD16-MRS-0034,6/20/16,Christelle,France,NA,Marseille,subway_car,Castellane,Line 1,,43.28854176,5.380260546,Seat near door,Plastic,31.8,11:54:00 AM,,,
CSD16-MRS-0035,6/20/16,Nico,France,NA,Marseille,subway_car,Castellane,Line 1,,43.28625817,5.38390138,Not recorded (there is maybe a picture in GISCloud),Plastic,31.8,4:21:00 PM,,,
CSD16-MRS-0036,6/20/16,Julien,France,NA,Marseille,subway_car,Castellane,Line 1,,43.2849523,5.385542,Ceiling Rail,Plastic,31.8,2:02:00 PM,,,
CSD16-MRS-0037,6/20/16,Julien,France,NA,Marseille,subway_station,Vieux port,Line 1,,43.295893,5.37452,Turnstile or Alternatives,Metal,29.5,4:18:00 PM,,,
CSD16-MRS-0038,6/20/16,Julien,France,NA,Marseille,subway_station,Vieux port,Line 1,,43.295893,5.37452,Turnstile or Alternatives,Metal,29.5,4:15:00 PM,,,
CSD16-MRS-0039,6/20/16,Julien,France,NA,Marseille,subway_station,Vieux port,Line 1,,43.295893,5.37452,Turnstile or Alternatives,Metal,29.5,4:19:00 PM,,,
CSD16-MRS-0040,6/20/16,Julien,France,NA,Marseille,subway_station,Vieux port,Line 1,,43.295893,5.37452,Ticket kiosks,Metal,29.5,4:19:00 PM,,,
CSD16-MRS-0041,6/20/16,Not recorded,France,NA,Marseille,subway_station,Vieux port,Line 1,,43.295893,5.37452,Ticket kiosks,Metal,29,4:15:00 PM,,,
CSD16-MRS-0042,6/20/16,Nico,France,NA,Marseille,subway_station,Vieux port,Line 1,,43.295893,5.37452,Ticket kiosks,Stainless Steel,29.5,4:21:00 PM,,,
